average_loudness,barkbands_crest.mean,barkbands_crest.stdev,barkbands_flatness_db.mean,barkbands_flatness_db.stdev,barkbands_kurtosis.mean,barkbands_kurtosis.stdev,barkbands_skewness.mean,barkbands_skewness.stdev,barkbands_spread.mean,barkbands_spread.stdev,dissonance.mean,dissonance.stdev,dynamic_complexity,erbbands_crest.mean,erbbands_crest.stdev,erbbands_flatness_db.mean,erbbands_flatness_db.stdev,erbbands_kurtosis.mean,erbbands_kurtosis.stdev,erbbands_skewness.mean,erbbands_skewness.stdev,erbbands_spread.mean,erbbands_spread.stdev,hfc.mean,hfc.stdev,loudness_ebu128.integrated,loudness_ebu128.loudness_range,loudness_ebu128.momentary.mean,loudness_ebu128.momentary.stdev,loudness_ebu128.short_term.mean,loudness_ebu128.short_term.stdev,melbands_crest.mean,melbands_crest.stdev,melbands_flatness_db.mean,melbands_flatness_db.stdev,melbands_kurtosis.mean,melbands_kurtosis.stdev,melbands_skewness.mean,melbands_skewness.stdev,melbands_spread.mean,melbands_spread.stdev,pitch_salience.mean,pitch_salience.stdev,silence_rate_20dB.mean,silence_rate_20dB.stdev,silence_rate_30dB.mean,silence_rate_30dB.stdev,silence_rate_60dB.mean,silence_rate_60dB.stdev,spectral_centroid.mean,spectral_centroid.stdev,spectral_complexity.mean,spectral_complexity.stdev,spectral_decrease.mean,spectral_decrease.stdev,spectral_energy.mean,spectral_energy.stdev,spectral_energyband_high.mean,spectral_energyband_high.stdev,spectral_energyband_low.mean,spectral_energyband_low.stdev,spectral_energyband_middle_high.mean,spectral_energyband_middle_high.stdev,spectral_energyband_middle_low.mean,spectral_energyband_middle_low.stdev,spectral_entropy.mean,spectral_entropy.stdev,spectral_flux.mean,spectral_flux.stdev,spectral_kurtosis.mean,spectral_kurtosis.stdev,spectral_rms.mean,spectral_rms.stdev,spectral_rolloff.mean,spectral_rolloff.stdev,spectral_skewness.mean,spectral_skewness.stdev,spectral_spread.mean,spectral_spread.stdev,spectral_strongpeak.mean,spectral_strongpeak.stdev,zerocrossingrate.mean,zerocrossingrate.stdev,instrument
0.9864851236343384, 16.137584686279297, 2.854649782180786, 0.4403535723686218, 0.04605025053024292, 3.5331625938415527, 5.387850284576416, 1.585197925567627, 1.3147814273834229, 4.652484893798828, 1.8894896507263184, 0.3277387022972107, 0.05696257948875427, 2.3214428424835205, 21.182615280151367, 5.889065265655518, 0.47760316729545593, 0.03407585248351097, 0.8791269063949585, 2.5486366748809814, 0.6890264749526978, 1.2527939081192017, 9.295177459716797, 3.7203307151794434, 23.767963409423828, 16.923263549804688, -30.19993782043457, 0.0, -30.69803810119629, 2.159942388534546, -29.819326400756836, 0.0, 24.172651290893555, 6.619666576385498, 0.500299334526062, 0.0461234524846077, 7.609326362609863, 9.244274139404297, 2.2176125049591064, 1.6063364744186401, 7.175857067108154, 3.8286519050598145, 0.3727527856826782, 0.15250319242477417, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 720.685546875, 161.57183837890625, 6.08527135848999, 1.1139079332351685, -7.62644702945181e-09, 4.126953889738161e-09, 0.030939698219299316, 0.017004134133458138, 1.462313775846269e-06, 7.913287845440209e-06, 3.676630058180308e-06, 1.93604009837145e-05, 0.011824504472315311, 0.015416190959513187, 0.019111070781946182, 0.011658688075840473, 4.838196754455566, 0.41332152485847473, 0.03539231792092323, 0.030295664444565773, 82.35301971435547, 31.409616470336914, 0.005276890937238932, 0.0015295360935851932, 1021.7421264648438, 428.10235595703125, 6.583708763122559, 1.6643424034118652, 1167503.125, 467966.53125, 3.6048309803009033, 1.9524154663085938, 0.029482346028089523, 0.008874481543898582,clarinet
0.9600580334663391, 16.703073501586914, 4.317981719970703, 0.3903018832206726, 0.06923375278711319, 4.026202201843262, 7.205310344696045, 1.2809138298034668, 1.2975414991378784, 6.017007350921631, 2.7791061401367188, 0.3467876613140106, 0.09617920219898224, 6.857753276824951, 18.645933151245117, 6.615560054779053, 0.4016437530517578, 0.05653214082121849, 10.647974967956543, 32.782413482666016, 1.402052640914917, 2.3440563678741455, 12.552141189575195, 6.119614601135254, 10.838086128234863, 22.587791442871094, -28.832290649414062, 0.0, -31.113388061523438, 5.434935569763184, -28.59453582763672, 0.0, 22.10015296936035, 5.222442626953125, 0.4371934235095978, 0.0782284215092659, 8.294069290161133, 11.761849403381348, 1.7843308448791504, 1.8643568754196167, 7.977635383605957, 5.069595813751221, 0.39949923753738403, 0.09783194214105606, 1.0, 0.0, 0.9844961166381836, 0.1235455572605133, 0.2868216931819916, 0.4522770643234253, 644.7966918945312, 319.9460754394531, 4.775193691253662, 3.1283650398254395, -3.2988389797594664e-09, 5.5267634913036545e-09, 0.01343360636383295, 0.022864827886223793, 7.373822427325649e-06, 3.3777043427107856e-05, 8.669093404023442e-06, 5.1035303840762936e-06, 0.005161527544260025, 0.01700422167778015, 0.008355319499969482, 0.012548799626529217, 5.425902843475342, 0.7649297714233398, 0.0519690103828907, 0.05003051459789276, 47.64033508300781, 26.4410400390625, 0.002849032636731863, 0.0022336002439260483, 877.0189208984375, 519.90869140625, 4.909033298492432, 1.6266725063323975, 1875093.625, 1036963.0, 1.3974497318267822, 1.7509887218475342, 0.029315801337361336, 0.014455822296440601,clarinet
0.9890216588973999, 17.286231994628906, 4.865179061889648, 0.3791373372077942, 0.050587110221385956, 2.666015386581421, 3.8809149265289307, 0.47751718759536743, 1.1728065013885498, 9.10763168334961, 3.781825065612793, 0.43776682019233704, 0.05019475519657135, 4.174136638641357, 17.788482666015625, 4.970667362213135, 0.43180739879608154, 0.038872599601745605, 0.7885802984237671, 2.36566424369812, 0.7591392993927002, 1.013958215713501, 12.088309288024902, 4.049070358276367, 15.745807647705078, 19.226221084594727, -21.796051025390625, 0.0, -22.49953842163086, 2.8025989532470703, -21.94015884399414, 0.0, 20.582738876342773, 5.030222415924072, 0.3686125874519348, 0.04710783436894417, 5.577211380004883, 7.836771488189697, 1.576664924621582, 1.3078534603118896, 13.30803394317627, 7.5840935707092285, 0.4453270137310028, 0.1133420318365097, 1.0, 0.0, 1.0, 0.0, 0.38759690523147583, 0.4872015416622162, 1471.378662109375, 372.6835632324219, 5.620154857635498, 2.296588897705078, -2.91958079934318e-09, 3.242763835231699e-09, 0.012447351589798927, 0.013872970826923847, 0.0001627828023629263, 0.00037135567981749773, 8.217323738790583e-06, 4.139837983530015e-06, 0.010307420045137405, 0.012686572037637234, 0.002482092007994652, 0.004230725113302469, 5.74418830871582, 0.44117239117622375, 0.040754951536655426, 0.03327440842986107, 18.437986373901367, 9.245023727416992, 0.002906657988205552, 0.0019222639966756105, 1634.1864013671875, 531.2780151367188, 2.5558788776397705, 0.7416370511054993, 1990577.375, 608496.875, 2.655198574066162, 2.9833009243011475, 0.05779130384325981, 0.01972351223230362,clarinet
0.8321807384490967, 18.056297302246094, 5.766200065612793, 0.4281465709209442, 0.0934857428073883, 23.127002716064453, 44.049373626708984, 3.2287023067474365, 3.1148509979248047, 4.811036586761475, 3.4748358726501465, 0.31685805320739746, 0.08305037766695023, 7.202540874481201, 17.637514114379883, 7.241882801055908, 0.42034438252449036, 0.04774712026119232, 4.0913238525390625, 8.962270736694336, 1.397019863128662, 1.505408763885498, 11.419899940490723, 5.745904445648193, 4.633343696594238, 6.335634231567383, -24.58968162536621, 0.0, -29.238256454467773, 6.094305992126465, -24.215129852294922, 0.0, 21.88364028930664, 5.638157367706299, 0.467925488948822, 0.0924876257777214, 20.512155532836914, 25.053876876831055, 3.202716112136841, 1.9957189559936523, 6.848203659057617, 5.237427234649658, 0.3690074384212494, 0.18170462548732758, 1.0, 0.0, 1.0, 0.0, 0.6589147448539734, 0.4740736484527588, 597.93994140625, 231.9474334716797, 3.5891473293304443, 1.523013710975647, -3.203608933688429e-09, 4.767179540010602e-09, 0.012511389330029488, 0.018566153943538666, 4.04524854502597e-07, 1.1395189858376398e-06, 3.2622472190269036e-06, 3.2030988222686574e-05, 0.0004631158080883324, 0.00035926615237258375, 0.012055221013724804, 0.018402675166726112, 4.951869964599609, 0.8010527491569519, 0.022528335452079773, 0.02465013600885868, 55.435176849365234, 30.089292526245117, 0.002596052596345544, 0.0023381069768220186, 817.42724609375, 446.0499267578125, 5.2664361000061035, 1.9174096584320068, 1580872.0, 1654716.25, 1.0755655765533447, 0.9443103671073914, 0.027684411033988, 0.011439358815550804,clarinet
0.9891672134399414, 16.251317977905273, 4.86714506149292, 0.3784118890762329, 0.05958482623100281, 2.3434083461761475, 4.403313636779785, 0.60289067029953, 0.9114313721656799, 10.142206192016602, 5.223464488983154, 0.42613914608955383, 0.054112643003463745, 2.672090768814087, 17.1761417388916, 5.532375812530518, 0.4390935003757477, 0.04415950924158096, 0.49432089924812317, 2.739309787750244, 0.8134983777999878, 0.9424887299537659, 13.497607231140137, 5.81608247756958, 14.631420135498047, 16.26447105407715, -22.39177894592285, 0.0, -22.73500633239746, 1.7924389839172363, -22.50641632080078, 0.0, 20.710752487182617, 6.593435287475586, 0.37303614616394043, 0.058480337262153625, 5.648496627807617, 8.148361206054688, 1.8065401315689087, 1.1423020362854004, 14.0479097366333, 8.184163093566895, 0.4652528464794159, 0.10991568118333817, 1.0, 0.0, 1.0, 0.0, 0.2945736348628998, 0.45585083961486816, 1623.057373046875, 454.8825988769531, 5.596899032592773, 2.16569185256958, -2.688578693010868e-09, 2.8956590458761866e-09, 0.011474414728581905, 0.012373259291052818, 0.00016697512182872742, 0.00041246440378017724, 9.674339707999025e-06, 1.93797154679487e-06, 0.009764687158167362, 0.012508888728916645, 0.0016516366740688682, 0.002273628721013665, 5.851309776306152, 0.5110307931900024, 0.044248100370168686, 0.033201128244400024, 18.811420440673828, 10.494610786437988, 0.0028653449844568968, 0.0017275242134928703, 1865.3751220703125, 652.6998291015625, 2.489531993865967, 0.9370214343070984, 2057679.25, 1223489.375, 2.319118022918701, 1.8410640954971313, 0.057284098118543625, 0.01576266624033451,clarinet
0.9868414402008057, 15.46964168548584, 3.2194645404815674, 0.45068982243537903, 0.0436147004365921, 6.222244739532471, 12.053008079528809, 1.8054755926132202, 1.479164958000183, 6.01173210144043, 3.7137861251831055, 0.3065659999847412, 0.07974966615438461, 1.3999725580215454, 17.10649871826172, 5.2254791259765625, 0.46217963099479675, 0.03562559932470322, 1.7061101198196411, 6.777379035949707, 0.6467972993850708, 1.5032919645309448, 12.111078262329102, 4.562899112701416, 16.248615264892578, 9.094715118408203, -30.91994857788086, 0.0, -31.20227813720703, 1.6239328384399414, -30.989273071289062, 0.0, 20.124534606933594, 3.1252198219299316, 0.5213707685470581, 0.05445890501141548, 11.952293395996094, 19.261852264404297, 2.565459966659546, 1.7198752164840698, 8.647764205932617, 5.536140441894531, 0.37835773825645447, 0.14243952929973602, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 576.902099609375, 126.27657318115234, 4.720930099487305, 1.4412351846694946, -6.54295195801069e-09, 2.9289377589947208e-09, 0.02616828680038452, 0.011841361410915852, 9.604394790585502e-07, 4.816188265976962e-06, 2.0546149244182743e-06, 3.687468051793985e-06, 0.007733647245913744, 0.00648930249735713, 0.018436439335346222, 0.006309777032583952, 4.574713706970215, 0.5411487221717834, 0.02214834839105606, 0.028119830414652824, 85.46027374267578, 24.80711555480957, 0.00492522120475769, 0.0011279317550361156, 861.9960327148438, 347.4084777832031, 6.987758636474609, 1.5515340566635132, 1452737.5, 1897106.875, 2.051715612411499, 0.4016464352607727, 0.0244140625, 0.006818341091275215,clarinet
0.9899483323097229, 20.200048446655273, 5.136435031890869, 0.41482940316200256, 0.06602104753255844, 25.98383903503418, 39.2628059387207, 3.344604015350342, 3.1543524265289307, 3.748107671737671, 3.2433149814605713, 0.3942751884460449, 0.09862326830625534, 3.655174732208252, 22.6949405670166, 5.975377082824707, 0.4546056389808655, 0.052037302404642105, 10.971282958984375, 14.4630126953125, 2.287306070327759, 1.8542286157608032, 7.097055912017822, 5.856021404266357, 16.136554718017578, 12.39193344116211, -22.696796417236328, 0.0, -23.44230842590332, 2.866924285888672, -22.696502685546875, 0.0, 21.475696563720703, 5.235366344451904, 0.4142574965953827, 0.0687224417924881, 26.733137130737305, 31.761302947998047, 3.2130846977233887, 2.4132790565490723, 6.138764381408691, 5.221197128295898, 0.3151729106903076, 0.1421707570552826, 1.0, 0.0, 1.0, 0.0, 0.10852713137865067, 0.31104496121406555, 1216.9183349609375, 599.7736206054688, 5.813953399658203, 1.715263843536377, -4.614168158667553e-09, 4.241938356130959e-09, 0.01887853629887104, 0.01690376177430153, 1.417216299159918e-05, 1.8438571714796126e-05, 5.690359330401407e-07, 1.133592036239861e-06, 0.00691218813881278, 0.009276299737393856, 0.011952029541134834, 0.01852044276893139, 5.474813461303711, 0.5758001804351807, 0.04469866678118706, 0.033311858773231506, 28.11647605895996, 16.07480812072754, 0.003837920492514968, 0.0019205326680094004, 1276.133544921875, 698.3348999023438, 3.4306392669677734, 1.2354159355163574, 1743106.0, 1305612.375, 2.9644510746002197, 1.790245532989502, 0.047408703714609146, 0.020983142778277397,clarinet
0.9369538426399231, 20.59686851501465, 4.136078357696533, 0.3597589135169983, 0.07709196209907532, 16.465898513793945, 28.410823822021484, 2.827178478240967, 1.964478611946106, 4.118470191955566, 3.189131259918213, 0.35200613737106323, 0.08057032525539398, 6.0707855224609375, 18.729843139648438, 7.37849235534668, 0.3523918092250824, 0.06868869811296463, 5.626560688018799, 16.01194953918457, 1.4526010751724243, 1.289903998374939, 13.496536254882812, 7.844913482666016, 6.4798359870910645, 8.605894088745117, -29.76534080505371, 0.0, -33.26573181152344, 5.719164848327637, -29.909130096435547, 0.0, 21.88330841064453, 4.6363301277160645, 0.4151213467121124, 0.0884973406791687, 17.076631546020508, 17.87338638305664, 2.934786796569824, 1.6530247926712036, 5.526617050170898, 3.934022903442383, 0.3411973714828491, 0.132899209856987, 1.0, 0.0, 1.0, 0.0, 0.3488371968269348, 0.47660207748413086, 477.8612976074219, 149.75892639160156, 4.8682169914245605, 2.999689817428589, -3.3055798098757805e-09, 4.103573036928765e-09, 0.013063741847872734, 0.016259215772151947, 5.584920927503845e-06, 8.368234375666361e-06, 2.1870551790925674e-05, 4.7417881432920694e-05, 0.0011703538475558162, 0.0017260184977203608, 0.012013950385153294, 0.01481238380074501, 5.4190239906311035, 0.7855141162872314, 0.02305520698428154, 0.02784184366464615, 35.073246002197266, 29.57585334777832, 0.002943558618426323, 0.002020044019445777, 572.5494995117188, 307.37567138671875, 4.241348743438721, 2.064868927001953, 2144563.0, 782965.5, 1.1450642347335815, 1.0775833129882812, 0.020984739065170288, 0.007762296590954065,clarinet
0.990281879901886, 17.23444366455078, 5.756911277770996, 0.4631134867668152, 0.047622520476579666, 40.48918914794922, 54.79951858520508, 4.96257209777832, 3.218109369277954, 3.266597270965576, 2.3452701568603516, 0.33271148800849915, 0.04720450937747955, 1.6724364757537842, 24.074844360351562, 5.735116481781006, 0.4237366318702698, 0.03307027742266655, 11.519206047058105, 18.72345733642578, 2.655686616897583, 2.0519020557403564, 12.27259635925293, 6.807177543640137, 14.578072547912598, 6.669765949249268, -32.30855941772461, 0.0, -32.459068298339844, 1.1958478689193726, -32.218894958496094, 0.0, 23.921810150146484, 5.885206699371338, 0.49904507398605347, 0.049312774091959, 61.70781326293945, 65.57566833496094, 6.103366374969482, 2.811234951019287, 3.654003620147705, 2.9220070838928223, 0.19842323660850525, 0.09601791948080063, 1.0, 0.0, 1.0, 0.0, 0.03100775182247162, 0.17333866655826569, 515.208740234375, 100.88545227050781, 5.062015533447266, 1.6507081985473633, -7.655636125036835e-09, 3.1538363032268535e-09, 0.03021637722849846, 0.012500960379838943, 4.631854153558379e-06, 8.575170795666054e-06, 3.445198672125116e-06, 3.014347566931974e-05, 0.0020950669422745705, 0.0016646096482872963, 0.02813887968659401, 0.01125662587583065, 4.8382697105407715, 0.5375250577926636, 0.015032845549285412, 0.0216085072606802, 30.968725204467773, 12.087225914001465, 0.005277364514768124, 0.0012762505793944001, 454.8680725097656, 192.76699829101562, 3.962189197540283, 0.9799555540084839, 2398321.75, 800784.3125, 2.5221304893493652, 0.6573452949523926, 0.02023528330028057, 0.0058951955288648605,clarinet
0.9886837005615234, 21.96586036682129, 4.665083885192871, 0.5432058572769165, 0.13309471309185028, 25.128019332885742, 25.628324508666992, 4.42704963684082, 1.9104838371276855, 5.084362983703613, 12.673803329467773, 0.2805337607860565, 0.07530518621206284, 2.942531108856201, 26.33660888671875, 6.8903117179870605, 0.49857643246650696, 0.10984290391206741, 10.386422157287598, 10.613668441772461, 2.897416353225708, 1.4172875881195068, 8.559924125671387, 11.347029685974121, 16.7711124420166, 9.934418678283691, -15.966754913330078, 0.0, -16.841358184814453, 3.2790093421936035, -16.48419189453125, 0.0, 31.08858299255371, 5.496913433074951, 0.5572597980499268, 0.12178057432174683, 43.9150505065918, 32.197906494140625, 5.753155708312988, 1.9689534902572632, 4.826951503753662, 10.265825271606445, 0.22897189855575562, 0.13369420170783997, 1.0, 0.0, 1.0, 0.0, 0.13178294897079468, 0.33825424313545227, 737.8750610351562, 375.206787109375, 3.046511650085449, 1.4882513284683228, -6.356409176788702e-09, 3.606864806826593e-09, 0.02551170624792576, 0.014506828039884567, 1.3047120773990173e-05, 1.923109812196344e-05, 1.0430147767692688e-07, 9.207776088260289e-07, 0.0015876521356403828, 0.0015248788986355066, 0.023911112919449806, 0.013554975390434265, 4.323248863220215, 1.1263196468353271, 0.018725980073213577, 0.030926493927836418, 44.65428161621094, 22.542621612548828, 0.004623118322342634, 0.001875164918601513, 800.7342529296875, 901.7471923828125, 4.719735145568848, 1.5916136503219604, 2197026.0, 2402606.5, 3.189683437347412, 1.468159556388855, 0.031662579625844955, 0.025110328570008278,clarinet
